dataDate,optionType,strike,expirationDate,lastPrice,yearsToExpiration,impliedVolatilityPct,underlyingPrice,delta,gamma,theta,vega
2024-01-02,PUT,140.0,2024-04-01,5.160567502832492,0.2465753424657534,17.320937329600902,150.0,-0.3713949049873463,0.01951221960129692,-0.00415358013776233,0.7448452997421311
2024-01-02,CALL,145.0,2024-04-01,10.715147881117613,0.2465753424657534,19.182331831509924,150.0,0.5660561651698517,0.019876923466528824,-0.0029356569537308526,0.7448452997421311
2024-01-02,PUT,145.0,2024-04-01,5.715147881117616,0.2465753424657534,19.182331831509924,150.0,-0.4339438348301483,0.019876923466528824,-0.0029356569537308526,0.7448452997421311
2024-01-02,CALL,150.0,2024-04-01,6.036667601518744,0.2465753424657534,20.261481154572184,150.0,0.5,0.02,-0.0016538815346626694,0.7448452997421311
2024-01-02,PUT,150.0,2024-04-01,6.0366676015187295,0.2465753424657534,20.261481154572184,150.0,-0.5,0.02,-0.0016538815346626694,0.7448452997421311
2024-01-02,CALL,155.0,2024-04-01,6.8352731847573525,0.2465753424657534,22.94192225930591,150.0,0.43394383483014826,0.019876923466528824,-0.0018726775848650283,0.7448452997421311
2024-01-02,PUT,155.0,2024-04-01,11.835273184757341,0.2465753424657534,22.94192225930591,150.0,-0.5660561651698517,0.019876923466528824,-0.0018726775848650283,0.7448452997421311
2024-01-02,CALL,160.0,2024-04-01,5.152015135788454,0.2465753424657534,17.292232150663047,150.0,0.3713949049873463,0.01951221960129692,-0.0014115109961064256,0.7448452997421311
2024-01-02,PUT,160.0,2024-04-01,15.152015135788446,0.2465753424657534,17.292232150663047,150.0,-0.6286050950126537,0.01951221960129692,-0.0014115109961064256,0.7448452997421311
2024-01-02,CALL,165.0,2024-04-01,6.739530810931737,0.2465753424657534,22.620572396929248,150.0,0.3151531370959961,0.018919189378135307,-0.0018464467975155446,0.7448452997421311
2024-01-02,PUT,165.0,2024-04-01,21.73953081093174,0.2465753424657534,22.620572396929248,150.0,-0.6848468629040039,0.018919189378135307,-0.0018464467975155446,0.7448452997421311
2024-01-02,CALL,170.0,2024-04-01,6.096789185464331,0.2465753424657534,20.463273338688808,150.0,0.2668868218608359,0.018119103822190192,-0.0016703532014970773,0.7448452997421311
2024-01-02,PUT,170.0,2024-04-01,26.09678918546433,0.2465753424657534,20.463273338688808,150.0,-0.7331131781391641,0.018119103822190192,-0.0016703532014970773,0.7448452997421311
2024-01-02,CALL,175.0,2024-04-01,5.554224855096385,0.2465753424657534,18.642209519947574,150.0,0.22709528390473205,0.017139937828705577,-0.0015217054397524345,0.7448452997421311
2024-01-02,PUT,175.0,2024-04-01,30.55422485509638,0.2465753424657534,18.642209519947574,150.0,-0.772904716095268,0.017139937828705577,-0.0015217054397524345,0.7448452997421311
2024-01-02,CALL,180.0,2024-04-01,6.46606285780434,0.2465753424657534,21.70270410527837,150.0,0.19536233761769406,0.01601474805833616,-0.0017715240706313263,0.7448452997421311
2024-01-02,PUT,180.0,2024-04-01,36.46606285780433,0.2465753424657534,21.70270410527837,150.0,-0.8046376623823059,0.01601474805833616,-0.0017715240706313263,0.7448452997421311
2024-01-02,CALL,120.0,2024-06-30,39.03884710009652,0.4931506849315068,21.45220652127142,150.0,0.8046376623823059,0.01601474805833616,-0.01069557454797165,1.0533703247651751
2024-01-02,PUT,120.0,2024-06-30,9.038847100096518,0.4931506849315068,21.45220652127142,150.0,-0.19536233761769406,0.01601474805833616,-0.01069557454797165,1.0533703247651751
2024-01-02,CALL,125.0,2024-06-30,33.24918040179814,0.4931506849315068,19.57806340243424,150.0,0.772904716095268,0.017139937828705577,-0.009109364493643328,1.0533703247651751
2024-01-02,PUT,125.0,2024-06-30,8.249180401798128,0.4931506849315068,19.57806340243424,150.0,-0.227095283904732,0.017139937828705577,-0.009109364493643328,1.0533703247651751
2024-01-02,CALL,130.0,2024-06-30,28.71387356495797,0.4931506849315068,20.680935659784538,150.0,0.7331131781391641,0.018119103822190192,-0.00786681467533095,1.0533703247651751
2024-01-02,PUT,130.0,2024-06-30,8.713873564957964,0.4931506849315068,20.680935659784538,150.0,-0.2668868218608359,0.018119103822190192,-0.00786681467533095,1.0533703247651751
2024-01-02,CALL,135.0,2024-06-30,23.246358254221786,0.4931506849315068,19.571365502583628,150.0,0.6848468629040039,0.018919189378135307,-0.0063688652751292575,1.0533703247651751
2024-01-02,PUT,135.0,2024-06-30,8.246358254221775,0.4931506849315068,19.571365502583628,150.0,-0.3151531370959961,0.018919189378135307,-0.0063688652751292575,1.0533703247651751
2024-01-02,CALL,140.0,2024-06-30,18.598979984524615,0.4931506849315068,20.408254776024663,150.0,0.6286050950126537,0.01951221960129692,-0.005095610954664278,1.0533703247651751
2024-01-02,PUT,140.0,2024-06-30,8.598979984524618,0.4931506849315068,20.408254776024663,150.0,-0.3713949049873463,0.01951221960129692,-0.005095610954664278,1.0533703247651751
2024-01-02,CALL,145.0,2024-06-30,14.011238530460663,0.4931506849315068,21.386682153945983,150.0,0.5660561651698517,0.019876923466528824,-0.0038386954877974422,1.0533703247651751
2024-01-02,PUT,145.0,2024-06-30,9.011238530460673,0.4931506849315068,21.386682153945983,150.0,-0.4339438348301483,0.019876923466528824,-0.0038386954877974422,1.0533703247651751
2024-01-02,CALL,150.0,2024-06-30,9.76349303708625,0.4931506849315068,23.172033632290706,150.0,0.5,0.02,-0.002674929599201712,1.0533703247651751
2024-01-02,PUT,150.0,2024-06-30,9.76349303708625,0.4931506849315068,23.172033632290706,150.0,-0.5,0.02,-0.002674929599201712,1.0533703247651751
2024-01-02,CALL,155.0,2024-06-30,7.408877939146946,0.4931506849315068,17.58374468351998,150.0,0.43394383483014826,0.019876923466528824,-0.0020298295723690267,1.0533703247651751
2024-01-02,PUT,155.0,2024-06-30,12.408877939146947,0.4931506849315068,17.58374468351998,150.0,-0.5660561651698517,0.019876923466528824,-0.0020298295723690267,1.0533703247651751
2024-01-02,CALL,160.0,2024-06-30,10.293544589865526,0.4931506849315068,24.430023202334457,150.0,0.3713949049873463,0.01951221960129692,-0.002820149202702884,1.0533703247651751
2024-01-02,PUT,160.0,2024-06-30,20.29354458986552,0.4931506849315068,24.430023202334457,150.0,-0.6286050950126537,0.01951221960129692,-0.002820149202702884,1.0533703247651751
2024-01-02,CALL,165.0,2024-06-30,6.905925045878445,0.4931506849315068,16.390069293574324,150.0,0.3151531370959961,0.018919189378135307,-0.0018920342591447793,1.0533703247651751
2024-01-02,PUT,165.0,2024-06-30,21.905925045878433,0.4931506849315068,16.390069293574324,150.0,-0.6848468629040039,0.018919189378135307,-0.0018920342591447793,1.0533703247651751
2024-01-02,CALL,170.0,2024-06-30,8.48562985888392,0.4931506849315068,20.139237026578467,150.0,0.2668868218608359,0.018119103822190192,-0.002324830098324362,1.0533703247651751
2024-01-02,PUT,170.0,2024-06-30,28.485629858883925,0.4931506849315068,20.139237026578467,150.0,-0.7331131781391641,0.018119103822190192,-0.002324830098324362,1.0533703247651751
2024-01-02,CALL,175.0,2024-06-30,9.177746497246092,0.4931506849315068,21.781861235012627,150.0,0.22709528390473205,0.017139937828705577,-0.002514451095135916,1.0533703247651751
2024-01-02,PUT,175.0,2024-06-30,34.17774649724609,0.4931506849315068,21.781861235012627,150.0,-0.772904716095268,0.017139937828705577,-0.002514451095135916,1.0533703247651751
2024-01-02,CALL,180.0,2024-06-30,8.991771715233916,0.4931506849315068,21.340480892221894,150.0,0.19536233761769406,0.01601474805833616,-0.002463499100064087,1.0533703247651751
2024-01-02,PUT,180.0,2024-06-30,38.99177171523391,0.4931506849315068,21.340480892221894,150.0,-0.8046376623823059,0.01601474805833616,-0.002463499100064087,1.0533703247651751
2024-01-02,CALL,120.0,2025-01-01,41.885212854289975,1.0,19.808688090483294,150.0,0.8046376623823059,0.01601474805833616,-0.011475400781997254,1.5
2024-01-02,PUT,120.0,2025-01-01,11.885212854289989,1.0,19.808688090483294,150.0,-0.19536233761769406,0.01601474805833616,-0.011475400781997254,1.5
2024-01-02,CALL,125.0,2025-01-01,37.21735159362237,1.0,20.36225265603728,150.0,0.772904716095268,0.017139937828705577,-0.01019653468318421,1.5
2024-01-02,PUT,125.0,2025-01-01,12.217351593622368,1.0,20.36225265603728,150.0,-0.227095283904732,0.017139937828705577,-0.01019653468318421,1.5
2024-01-02,CALL,130.0,2025-01-01,31.733197772292105,1.0,19.555329620486837,150.0,0.7331131781391641,0.018119103822190192,-0.008694026786929343,1.5
2024-01-02,PUT,130.0,2025-01-01,11.733197772292101,1.0,19.555329620486837,150.0,-0.2668868218608359,0.018119103822190192,-0.008694026786929343,1.5
2024-01-02,CALL,135.0,2025-01-01,26.497957909451237,1.0,19.163263182418724,150.0,0.6848468629040039,0.018919189378135307,-0.007259714495740065,1.5
2024-01-02,PUT,135.0,2025-01-01,11.49795790945123,1.0,19.163263182418724,150.0,-0.3151531370959961,0.018919189378135307,-0.007259714495740065,1.5
2024-01-02,CALL,140.0,2025-01-01,23.12825456773853,1.0,21.880424279564217,150.0,0.6286050950126537,0.01951221960129692,-0.0063365081007502825,1.5
2024-01-02,PUT,140.0,2025-01-01,13.128254567738537,1.0,21.880424279564217,150.0,-0.3713949049873463,0.01951221960129692,-0.0063365081007502825,1.5
2024-01-02,CALL,145.0,2025-01-01,17.46587106610039,1.0,20.776451776833984,150.0,0.5660561651698517,0.019876923466528824,-0.004785170155095998,1.5
2024-01-02,PUT,145.0,2025-01-01,12.46587106610039,1.0,20.776451776833984,150.0,-0.4339438348301483,0.019876923466528824,-0.004785170155095998,1.5
2024-01-02,CALL,150.0,2025-01-01,11.168508485687216,1.0,18.614180809478693,150.0,0.5,0.02,-0.0030598653385444426,1.5
2024-01-02,PUT,150.0,2025-01-01,11.168508485687227,1.0,18.614180809478693,150.0,-0.5,0.02,-0.0030598653385444426,1.5
2024-01-02,CALL,155.0,2025-01-01,13.11514525922411,1.0,21.85857543204018,150.0,0.43394383483014826,0.019876923466528824,-0.0035931904819792087,1.5
2024-01-02,PUT,155.0,2025-01-01,18.115145259224107,1.0,21.85857543204018,150.0,-0.5660561651698517,0.019876923466528824,-0.0035931904819792087,1.5
2024-01-02,CALL,160.0,2025-01-01,12.467133296865088,1.0,20.778555494775144,150.0,0.3713949049873463,0.01951221960129692,-0.00341565295804523,1.5
2024-01-02,PUT,160.0,2025-01-01,22.467133296865086,1.0,20.778555494775144,150.0,-0.6286050950126537,0.01951221960129692,-0.00341565295804523,1.5
2024-01-02,CALL,165.0,2025-01-01,13.15198147817835,1.0,21.919969130297247,150.0,0.3151531370959961,0.018919189378135307,-0.0036032825967611914,1.5
2024-01-02,PUT,165.0,2025-01-01,28.151981478178357,1.0,21.919969130297247,150.0,-0.6848468629040039,0.018919189378135307,-0.0036032825967611914,1.5
2024-01-02,CALL,170.0,2025-01-01,13.021238940298113,1.0,21.702064900496858,150.0,0.2668868218608359,0.018119103822190192,-0.0035674627233693466,1.5
2024-01-02,PUT,170.0,2025-01-01,33.021238940298105,1.0,21.702064900496858,150.0,-0.7331131781391641,0.018119103822190192,-0.0035674627233693466,1.5
2024-01-02,CALL,175.0,2025-01-01,11.368342080119598,1.0,18.94723680019933,150.0,0.22709528390473205,0.017139937828705577,-0.003114614268525917,1.5
2024-01-02,PUT,175.0,2025-01-01,36.36834208011959,1.0,18.94723680019933,150.0,-0.772904716095268,0.017139937828705577,-0.003114614268525917,1.5
2024-01-02,CALL,180.0,2025-01-01,11.794881045814735,1.0,19.65813507635789,150.0,0.19536233761769406,0.01601474805833616,-0.003231474259127325,1.5
2024-01-02,PUT,180.0,2025-01-01,41.79488104581475,1.0,19.65813507635789,150.0,-0.8046376623823059,0.01601474805833616,-0.003231474259127325,1.5
2024-01-02,CALL,120.0,2026-01-01,49.13318463941213,2.0,22.548674340371004,150.0,0.8046376623823059,0.01601474805833616,-0.013461146476551267,2.121320343559643
2024-01-02,PUT,120.0,2026-01-01,19.13318463941212,2.0,22.548674340371004,150.0,-0.19536233761769406,0.01601474805833616,-0.013461146476551267,2.121320343559643
2024-01-02,CALL,125.0,2026-01-01,43.666972179819865,2.0,21.99923768761876,150.0,0.772904716095268,0.017139937828705577,-0.011963554021868456,2.121320343559643
2024-01-02,PUT,125.0,2026-01-01,18.66697217981988,2.0,21.99923768761876,150.0,-0.227095283904732,0.017139937828705577,-0.011963554021868456,2.121320343559643
2024-01-02,CALL,130.0,2026-01-01,37.39442656805866,2.0,20.499528301876204,150.0,0.7331131781391641,0.018119103822190192,-0.010245048374810594,2.121320343559643
2024-01-02,PUT,130.0,2026-01-01,17.394426568058662,2.0,20.499528301876204,150.0,-0.2668868218608359,0.018119103822190192,-0.010245048374810594,2.121320343559643
2024-01-02,CALL,135.0,2026-01-01,32.45986434614284,2.0,20.57664746292471,150.0,0.6848468629040039,0.018919189378135307,-0.008893113519491189,2.121320343559643
2024-01-02,PUT,135.0,2026-01-01,17.459864346142837,2.0,20.57664746292471,150.0,-0.3151531370959961,0.018919189378135307,-0.008893113519491189,2.121320343559643
2024-01-02,CALL,140.0,2026-01-01,29.29260231865946,2.0,22.736549877099016,150.0,0.6286050950126537,0.01951221960129692,-0.008025370498262867,2.121320343559643
2024-01-02,PUT,140.0,2026-01-01,19.292602318659448,2.0,22.736549877099016,150.0,-0.3713949049873463,0.01951221960129692,-0.008025370498262867,2.121320343559643
2024-01-02,CALL,145.0,2026-01-01,21.019598620354518,2.0,18.879278027232232,150.0,0.5660561651698517,0.019876923466528824,-0.005758794142562882,2.121320343559643
2024-01-02,PUT,145.0,2026-01-01,16.019598620354515,2.0,18.879278027232232,150.0,-0.4339438348301483,0.019876923466528824,-0.005758794142562882,2.121320343559643
2024-01-02,CALL,150.0,2026-01-01,17.899017792144505,2.0,21.094194762340077,150.0,0.5,0.02,-0.004903840490998495,2.121320343559643
2024-01-02,PUT,150.0,2026-01-01,17.89901779214449,2.0,21.094194762340077,150.0,-0.5,0.02,-0.004903840490998495,2.121320343559643
2024-01-02,CALL,155.0,2026-01-01,16.677812375090674,2.0,19.65499037630589,150.0,0.43394383483014826,0.019876923466528824,-0.004569263664408404,2.121320343559643
2024-01-02,PUT,155.0,2026-01-01,21.677812375090667,2.0,19.65499037630589,150.0,-0.5660561651698517,0.019876923466528824,-0.004569263664408404,2.121320343559643
2024-01-02,CALL,160.0,2026-01-01,16.740267160325306,2.0,19.728594046567487,150.0,0.3713949049873463,0.01951221960129692,-0.004586374564472686,2.121320343559643
2024-01-02,PUT,160.0,2026-01-01,26.740267160325317,2.0,19.728594046567487,150.0,-0.6286050950126537,0.01951221960129692,-0.004586374564472686,2.121320343559643
2024-01-02,CALL,165.0,2026-01-01,19.084923970480187,2.0,22.49179859659371,150.0,0.3151531370959961,0.018919189378135307,-0.005228746293282243,2.121320343559643
2024-01-02,PUT,165.0,2026-01-01,34.08492397048019,2.0,22.49179859659371,150.0,-0.6848468629040039,0.018919189378135307,-0.005228746293282243,2.121320343559643
2024-01-02,CALL,170.0,2026-01-01,18.74707512567073,2.0,22.093639914625697,150.0,0.2668868218608359,0.018119103822190192,-0.005136184965937186,2.121320343559643
2024-01-02,PUT,170.0,2026-01-01,38.74707512567073,2.0,22.093639914625697,150.0,-0.7331131781391641,0.018119103822190192,-0.005136184965937186,2.121320343559643
2024-01-02,CALL,175.0,2026-01-01,18.864686368928616,2.0,22.232246094044754,150.0,0.22709528390473205,0.017139937828705577,-0.005168407224364005,2.121320343559643
2024-01-02,PUT,175.0,2026-01-01,43.86468636892863,2.0,22.232246094044754,150.0,-0.772904716095268,0.017139937828705577,-0.005168407224364005,2.121320343559643
2024-01-02,CALL,180.0,2026-01-01,19.846610492247507,2.0,23.38945477106049,150.0,0.19536233761769406,0.01601474805833616,-0.0054374275321226045,2.121320343559643
2024-01-02,PUT,180.0,2026-01-01,49.84661049224752,2.0,23.38945477106049,150.0,-0.8046376623823059,0.01601474805833616,-0.0054374275321226045,2.121320343559643
2024-01-03,CALL,120.0,2024-02-01,34.70893515404851,0.07945205479452055,23.321853224511703,150.74507122951684,0.8079091949327363,0.015873266842181755,-0.009509297302479045,0.42490876329304506
2024-01-03,PUT,120.0,2024-02-01,3.9638639245316654,0.07945205479452055,23.321853224511703,150.74507122951684,-0.19209080506726373,0.015873266842181755,-0.009509297302479045,0.42490876329304506
2024-01-03,CALL,125.0,2024-02-01,29.8861994904182,0.07945205479452055,24.364808510935358,150.74507122951684,0.777246280873874,0.017008097976631283,-0.008187999860388548,0.42490876329304506
2024-01-03,PUT,125.0,2024-02-01,4.141128260901354,0.07945205479452055,24.364808510935358,150.74507122951684,-0.22275371912612596,0.017008097976631283,-0.008187999860388548,0.42490876329304506
2024-01-03,CALL,130.0,2024-02-01,24.507997100099153,0.07945205479452055,22.139610874459386,150.74507122951684,0.7387000317309388,0.018002648024703114,-0.006714519753451824,0.42490876329304506
2024-01-03,PUT,130.0,2024-02-01,3.7629258705823077,0.07945205479452055,22.139610874459386,150.74507122951684,-0.2612999682690612,0.018002648024703114,-0.006714519753451824,0.42490876329304506
2024-01-03,CALL,135.0,2024-02-01,19.689106168198407,0.07945205479452055,23.20518708601865,150.74507122951684,0.6917713109449821,0.018823840828071786,-0.005394275662520111,0.42490876329304506
2024-01-03,PUT,135.0,2024-02-01,3.9440349386815683,0.07945205479452055,23.20518708601865,150.74507122951684,-0.3082286890550179,0.018823840828071786,-0.005394275662520111,0.42490876329304506
2024-01-03,CALL,140.0,2024-02-01,14.506577413301711,0.07945205479452055,22.131257982497118,150.74507122951684,0.636815210886646,0.0194433593524762,-0.003974404770767592,0.42490876329304506
2024-01-03,PUT,140.0,2024-02-01,3.76150618378486,0.07945205479452055,22.131257982497118,150.74507122951684,-0.36318478911335395,0.0194433593524762,-0.003974404770767592,0.42490876329304506
2024-01-03,CALL,145.0,2024-02-01,9.56262855700319,0.07945205479452055,22.46104138862813,150.74507122951684,0.5753129652329292,0.019839264779490134,-0.0026198982347953948,0.42490876329304506
2024-01-03,PUT,145.0,2024-02-01,3.8175573274863552,0.07945205479452055,22.46104138862813,150.74507122951684,-0.4246870347670708,0.019839264779490134,-0.0026198982347953948,0.42490876329304506
2024-01-03,CALL,150.0,2024-02-01,4.719541590848099,0.07945205479452055,23.38425742581239,150.74507122951684,0.5098831700610014,0.019997285828006316,-0.0012930250933830408,0.42490876329304506
2024-01-03,PUT,150.0,2024-02-01,3.974470361331271,0.07945205479452055,23.38425742581239,150.74507122951684,-0.49011682993899863,0.019997285828006316,-0.0012930250933830408,0.42490876329304506
2024-01-03,CALL,155.0,2024-02-01,3.5013253095505164,0.07945205479452055,20.600453626887024,150.74507122951684,0.443919856348415,0.019911672677608485,-0.0009592672080960319,0.42490876329304506
2024-01-03,PUT,155.0,2024-02-01,7.756254080033671,0.07945205479452055,20.600453626887024,150.74507122951684,-0.556080143651585,0.019911672677608485,-0.0009592672080960319,0.42490876329304506
2024-01-03,CALL,160.0,2024-02-01,4.507546468808828,0.07945205479452055,26.520672543179153,150.74507122951684,0.38092772602324404,0.01958554425074013,-0.0012349442380298159,0.42490876329304506
2024-01-03,PUT,160.0,2024-02-01,13.762475239292002,0.07945205479452055,26.520672543179153,150.74507122951684,-0.619072273976756,0.01958554425074013,-0.0012349442380298159,0.42490876329304506
2024-01-03,CALL,165.0,2024-02-01,3.4757573281374627,0.07945205479452055,20.450021442252247,150.74507122951684,0.32381136865242344,0.019030699606548324,-0.0009522622816814968,0.42490876329304506
2024-01-03,PUT,165.0,2024-02-01,17.730686098620623,0.07945205479452055,20.450021442252247,150.74507122951684,-0.6761886313475766,0.019030699606548324,-0.0009522622816814968,0.42490876329304506
2024-01-03,CALL,170.0,2024-02-01,3.4296686582370466,0.07945205479452055,20.17885340641775,150.74507122951684,0.2744057792795111,0.01826690934936127,-0.0009396352488320676,0.42490876329304506
2024-01-03,PUT,170.0,2024-02-01,22.684597428720195,0.07945205479452055,20.17885340641775,150.74507122951684,-0.7255942207204888,0.01826690934936127,-0.0009396352488320676,0.42490876329304506
2024-01-03,CALL,175.0,2024-02-01,4.263187696324663,0.07945205479452055,25.082959358645233,150.74507122951684,0.23338165224843987,0.017320746387754663,-0.0011679966291300449,0.42490876329304506
2024-01-03,PUT,175.0,2024-02-01,28.51811646680781,0.07945205479452055,25.082959358645233,150.74507122951684,-0.7666183477515601,0.017320746387754663,-0.0011679966291300449,0.42490876329304506
2024-01-03,CALL,180.0,2024-02-01,4.167634259460665,0.07945205479452055,24.520759628263946,150.74507122951684,0.200457753798726,0.016224052450567204,-0.0011418176053316891,0.42490876329304506
2024-01-03,PUT,180.0,2024-02-01,33.42256302994383,0.07945205479452055,24.520759628263946,150.74507122951684,-0.799542246201274,0.016224052450567204,-0.0011418176053316891,0.42490876329304506
2024-01-03,CALL,120.0,2024-04-01,38.048307137405,0.24383561643835616,24.528085175350494,150.74507122951684,0.8079091949327363,0.015873266842181755,-0.010424193736275343,0.744374851897076
2024-01-03,PUT,120.0,2024-04-01,7.3032359078881655,0.24383561643835616,24.528085175350494,150.74507122951684,-0.19209080506726373,0.015873266842181755,-0.010424193736275343,0.744374851897076
2024-01-03,CALL,125.0,2024-04-01,32.96776828296036,0.24383561643835616,24.257593586873995,150.74507122951684,0.777246280873874,0.017008097976631283,-0.009032265283002838,0.744374851897076
2024-01-03,PUT,125.0,2024-04-01,7.222697053443511,0.24383561643835616,24.257593586873995,150.74507122951684,-0.22275371912612596,0.017008097976631283,-0.009032265283002838,0.744374851897076
